# Constructed from biom file
#OTU ID	WT1_R3TK43_d0_STOOL	WT1_R3TK43_d7_STOOL	WT2_L1TK28_d0_STOOL	WT2_L1TK28_D7_STOOL	WT3_L1TK41_d0_STOOL	WT3_L1TK41_d7_STOOL	WT4_R1TK44_d0_STOOL	WT4_R1TK44_d7_STOOL	KO1_R3L1TK43_d0_STOOL	KO1_R3L1TK43_d7_STOOL	KO2_R1R3TK28_d0_STOOL	KO2_R1R3TK28_d7_STOOL	KO3_L3TK40_d0_STOOL	KO3_L3TK40_d7_STOOL	KO4_TK44L1_d0_STOOL	KO4_TK44L1_d7_STOOL	taxonomy
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales	662.0	1194.0	1462.0	902.0	2078.0	1353.0	16.0	952.0	302.0	722.0	1002.0	1678.0	648.0	81.0	8.0	257.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales	1017.0	522.0	1046.0	492.0	569.0	769.0	1599.0	537.0	965.0	184.0	2887.0	1040.0	733.0	184.0	296.0	1403.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	40409.0	43641.0	31599.0	35482.0	46910.0	31422.0	57775.0	32481.0	39797.0	5300.0	51778.0	40665.0	73721.0	56292.0	33823.0	56461.0
k__Bacteria;p__Epsilonbacteraeota;c__Campylobacteria;o__Campylobacterales	151.0	224.0	131.0	73.0	175.0	78.0	99.0	484.0	992.0	4593.0	1155.0	366.0	1009.0	7448.0	85.0	2878.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	0.0	0.0	35.0	4.0	0.0	0.0	47.0	0.0	0.0	31.0	5.0	0.0	0.0	0.0	7.0	24.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	2017.0	13219.0	35404.0	25920.0	37154.0	12536.0	43399.0	16808.0	24810.0	11525.0	42091.0	34130.0	28398.0	5233.0	11907.0	17253.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	10896.0	8285.0	27090.0	18682.0	11733.0	7270.0	39851.0	7125.0	12103.0	12436.0	39710.0	14628.0	13152.0	29779.0	24650.0	6737.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales	46880.0	38316.0	20765.0	10855.0	54319.0	29934.0	9361.0	43774.0	16929.0	64833.0	31345.0	17986.0	36478.0	32441.0	1639.0	35054.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales	21.0	8.0	0.0	0.0	16.0	5.0	7.0	0.0	9.0	0.0	0.0	49.0	23.0	103.0	0.0	48.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales	126.0	20.0	144.0	217.0	79.0	23.0	229.0	27.0	442.0	7.0	590.0	49.0	105.0	160.0	76.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales	566.0	370.0	338.0	96.0	1844.0	509.0	147.0	244.0	122.0	36.0	304.0	2254.0	2719.0	9289.0	93.0	13407.0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales	252.0	44.0	0.0	0.0	39.0	17.0	811.0	300.0	394.0	0.0	0.0	0.0	76.0	0.0	86.0	26.0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mollicutes_RF39	191.0	0.0	76.0	44.0	401.0	715.0	249.0	29.0	163.0	0.0	170.0	0.0	85.0	0.0	194.0	0.0
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales	278.0	130.0	0.0	0.0	206.0	11.0	0.0	0.0	41.0	36.0	0.0	0.0	50.0	2587.0	0.0	0.0
